video_name,video_path,resolution,width,height,fps,codec,pix_fmt,bit_depth,bitrate(Mbps),duration(s),size(b),colorspace,color_transfer,color_range,color_primaries,fps_float,bit_per_frame_per_pixel
YFFzlBnyiZ0_946.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/YFFzlBnyiZ0_946.webm,16:9,3840,2160,24/1,vp9,yuv420p10le,,22.466305524085165,"945.333000
",21238140000,bt2020nc,arib-std-b67,tv,bt2020,24.0,1.1285880395249186e-07
RbZbr8xOHIo_777.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/RbZbr8xOHIo_777.webm,16:9,3840,2160,20128/337,vp9,yuv420p10le,,28.82980268009806,"776.688000
",22391761784,bt2020nc,arib-std-b67,tv,bt2020,59.72700296735905,5.8195040068174544e-08
59O2RW2Zng4_1024.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/59O2RW2Zng4_1024.webm,16:9,3840,2160,60/1,vp9,yuv420p10le,,28.51477899432873,"1023.933000
",29197223200,bt2020nc,arib-std-b67,tv,bt2020,60.0,5.7297250744134055e-08
ZhtUIC9N9b4_787.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/ZhtUIC9N9b4_787.webm,16:9,3840,2160,60/1,vp9,yuv420p10le,,28.840559681417595,"786.233000
",22675399760,bt2020nc,arib-std-b67,tv,bt2020,60.0,5.795187050181969e-08
5jCisvtxK1s_646.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/5jCisvtxK1s_646.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,23.59751294220023,"645.833000
",15240052576,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.48331120683844e-08
vmyOM5tZrIE_895.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/vmyOM5tZrIE_895.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,23.455073415343325,"894.200000
",20973526648,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.426067955626014e-08
2B29GOfw7uw_619.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/2B29GOfw7uw_619.webm,9:16,2160,3840,19001/317,vp9,yuv420p10le,,28.930710856366765,"618.485000
",17893210704,bt2020nc,arib-std-b67,tv,bt2020,59.94006309148265,5.819114913804148e-08
Ae2-z5Xhc4o_766.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/Ae2-z5Xhc4o_766.webm,16:9,3840,2160,60/1,vp9,yuv420p10le,,29.060398800000524,"765.667000
",22250588368,bt2020nc,arib-std-b67,tv,bt2020,60.0,5.8393612557871426e-08
Bf0mS8CC9ew_615.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/Bf0mS8CC9ew_615.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,23.43451586386582,"614.100000
",14391136192,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.417806336751631e-08
c7Pqi7u7X2s_867.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/c7Pqi7u7X2s_867.webm,9:16,2160,3840,24/1,vp9,yuv420p10le,,22.161752949626,"866.042000
",19193008848,bt2020nc,arib-std-b67,tv,bt2020,24.0,1.1132889333780422e-07
S-60gJZT-vA_683.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/S-60gJZT-vA_683.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,23.413049036739107,"682.733000
",15984861208,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.409179300387051e-08
vad4iY5K_C4_942.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/vad4iY5K_C4_942.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,23.580808999362652,"941.400000
",22198973592,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.476598266847774e-08
XiZRlpFi-e0_682.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/XiZRlpFi-e0_682.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,23.625510376149172,"681.033000
",16089752208,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.494562747616533e-08
R30pcYxTVVo_1086.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/R30pcYxTVVo_1086.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,23.514967216210515,"1085.567000
",25527072416,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.450137930897359e-08
Idp08JTDOxQ_635.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/Idp08JTDOxQ_635.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,23.4002078328208,"634.433000
",14845864056,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.404018708534594e-08
7RQRGxvctiI_1192.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/7RQRGxvctiI_1192.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,23.69695279307962,"1191.033000
",28223852776,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.52327385267153e-08
CuAoEJOZWf4_1114.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/CuAoEJOZWf4_1114.webm,16:9,3840,2160,29923/1000,vp9,yuv420p10le,,23.367801078556834,"1113.525000
",26020630696,bt2020nc,smpte2084,tv,bt2020,29.923,9.415160740046844e-08
O5g1omhuWbU_671.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/O5g1omhuWbU_671.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,23.54889557279236,"670.400000
",15787179592,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.46377297646298e-08
vnB6yqXauXk_706.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/vnB6yqXauXk_706.webm,16:9,3840,2160,19001/317,vp9,yuv420p10le,,28.215734612523118,"705.655000
",19910574208,bt2020nc,smpte2084,tv,bt2020,59.94006309148265,5.6753047964440135e-08
CilDuP8H9VM_820.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/CilDuP8H9VM_820.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,23.599140775798976,"819.800000
",19346575608,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.483965396652752e-08
Bch0o325j_U_685.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/Bch0o325j_U_685.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,23.35638107963109,"684.067000
",15977329536,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.386405719373348e-08
KgZjoXNOCWQ_763.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/KgZjoXNOCWQ_763.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,23.424202813148657,"762.633000
",17864070064,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.413661752969336e-08
0jLAj_iEIFg_627.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/0jLAj_iEIFg_627.webm,16:9,3840,2160,29309/1000,vp9,yuv420p10le,,23.01294280464893,"626.467000
",14416849240,bt2020nc,arib-std-b67,tv,bt2020,29.309,9.466428993775969e-08
ad24xBIgRX4_664.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/ad24xBIgRX4_664.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,23.230539864715265,"663.933000
",15423522024,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.335832957463375e-08
vZRGgnbBi7Y_735.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/vZRGgnbBi7Y_735.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,23.494965945283788,"734.700000
",17261751480,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.442099868700082e-08
EIIS1IzF-dA_716.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/EIIS1IzF-dA_716.webm,16:9,3840,2160,30000/1001,vp9,yuv420p10le,,23.37368952201054,"715.748000
",16729671528,bt2020nc,arib-std-b67,tv,bt2020,29.97002997002997,9.402754955766361e-08
Iel1oaSYvR4_1195.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/Iel1oaSYvR4_1195.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,23.51914027256131,"1194.667000
",28097540752,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.451814988651503e-08
xVoo6YwRx14_843.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/xVoo6YwRx14_843.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,23.3844904436451,"842.633000
",19704543336,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.397702242334225e-08
nACo6_FXGUk_845.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/nACo6_FXGUk_845.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,23.393544077022447,"844.533000
",19756619960,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.401340694533841e-08
OdHAFSQYlDc_1055.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/OdHAFSQYlDc_1055.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,23.26855582139203,"1054.533000
",24537459976,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.351110717830516e-08
PMIhQXJ_kNk_717.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/PMIhQXJ_kNk_717.webm,16:9,3840,2160,24/1,vp9,yuv420p10le,,22.20823852898565,"716.458000
",15911270160,bt2020nc,arib-std-b67,tv,bt2020,24.0,1.1156241223488965e-07
HORS46vV6Z4_740.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/HORS46vV6Z4_740.webm,16:9,3840,2160,24000/1001,vp9,yuv420p10le,,21.944237422538585,"739.239000
",16222036128,bt2020nc,smpte2084,tv,bt2020,23.976023976023978,1.103464468997211e-07
G0HqL_EDw8k_651.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/G0HqL_EDw8k_651.webm,16:9,3840,2160,29271/1000,vp9,yuv420p10le,,23.248808558149836,"650.234000
",15117165784,bt2020nc,arib-std-b67,tv,bt2020,29.271,9.575868336194294e-08
W8wwmvWJs8Y_1071.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/W8wwmvWJs8Y_1071.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,23.60251006069661,"1070.900000
",25275928024,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.485319436686844e-08
zXE6NAKngCg_902.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/zXE6NAKngCg_902.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,23.469531027249253,"901.933000
",21167944528,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.431878145595925e-08
Wk2uxbiomeQ_614.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/Wk2uxbiomeQ_614.webm,16:9,3840,2160,14801/500,vp9,yuv420p10le,,23.460831504166784,"613.303000
",14388598344,bt2020nc,arib-std-b67,tv,bt2020,29.602,9.555146951944302e-08
zk1jaFzQmXQ_974.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/zk1jaFzQmXQ_974.webm,16:9,3840,2160,30000/1001,vp9,yuv420p10le,,23.62054682008639,"973.973000
",23005774848,bt2020nc,arib-std-b67,tv,bt2020,29.97002997002997,9.502060573763211e-08
DkegpkrdVNI_690.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/DkegpkrdVNI_690.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,23.49543154169688,"689.500000
",16200100048,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.442286981456116e-08
Ins2mLvPwms_623.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/Ins2mLvPwms_623.webm,16:9,3840,2160,19001/317,vp9,yuv420p10le,,28.806332415000682,"622.505000
",17932085960,bt2020nc,smpte2084,tv,bt2020,59.94006309148265,5.794097469652761e-08
j2NUwsauZ_I_756.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/j2NUwsauZ_I_756.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,23.503602694947833,"755.933000
",17767148896,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.445570784685182e-08
iUHT56SHyk0_674.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/iUHT56SHyk0_674.webm,16:9,3840,2160,24000/1001,vp9,yuv420p10le,,21.80942301259332,"673.214000
",14682408904,bt2020nc,smpte2084,tv,bt2020,23.976023976023978,1.096685335668539e-07
RTfI2HZX7i4_646.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/RTfI2HZX7i4_646.webm,16:9,3840,2160,24000/1001,vp9,yuv420p10le,,21.450456336945113,"645.019000
",13835951896,bt2020nc,smpte2084,tv,bt2020,23.976023976023978,1.0786347210809932e-07
9SDIyGFcc_M_815.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/9SDIyGFcc_M_815.webm,16:9,3840,2160,60/1,vp9,yuv420p10le,,28.121095642759556,"814.667000
",22909328624,bt2020nc,smpte2084,tv,bt2020,60.0,5.650618819677444e-08
yLhy9hiNcU0_1054.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/yLhy9hiNcU0_1054.webm,16:9,3840,2160,19001/317,vp9,yuv420p10le,,27.955632768420582,"1053.319000
",29446199152,bt2020nc,smpte2084,tv,bt2020,59.94006309148265,5.622987985853376e-08
gDLEnqApHSc_601.mp4,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/gDLEnqApHSc_601.mp4,16:9,7680,4320,30000/1001,av1,yuv420p10le,,24.214288366582203,600.600000,25505370008,bt2020nc,arib-std-b67,tv,bt2020,29.97002997002997,2.4352276490713398e-08
j4Yn11369mc_726.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/j4Yn11369mc_726.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,23.39891993386608,"725.800000
",16982936088,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.403501130829668e-08
Xsckb01-nTE_732.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/Xsckb01-nTE_732.webm,16:9,3840,2160,60/1,vp9,yuv420p10le,,28.701654740295243,"731.600000
",20998130608,bt2020nc,arib-std-b67,tv,bt2020,60.0,5.7672756599422993e-08
ULoiD-Bg9Gc_777.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/ULoiD-Bg9Gc_777.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,23.292882441540304,"776.133000
",18078374728,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.360887040871071e-08
jSUDatozew4_782.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/jSUDatozew4_782.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,21.51884128806643,"781.233000
",16811228936,bt2020nc,smpte2084,tv,bt2020,30.0,8.647939689455709e-08
Lqby3uXpshc_911.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/Lqby3uXpshc_911.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,23.52954957572135,"910.133000
",21415019544,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.455998254131845e-08
1UOPw93Oovc_883.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/1UOPw93Oovc_883.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,23.21931472644382,"882.433000
",20489489552,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.331321826149297e-08
X2zwOj3sakY_1095.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/X2zwOj3sakY_1095.webm,16:9,3840,2160,19001/317,vp9,yuv420p10le,,28.811111016474403,"1094.243000
",31526356552,bt2020nc,smpte2084,tv,bt2020,59.94006309148265,5.795058636187552e-08
mqtcq9EzJtg_736.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/mqtcq9EzJtg_736.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,23.16305442979475,"735.700000
",17041059144,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.308712074731044e-08
aY82BmVYZ1Q_899.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/aY82BmVYZ1Q_899.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,23.681225693127296,"898.933000
",21287835256,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.51695348392783e-08
RuX7m1AHGsU_670.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/RuX7m1AHGsU_670.webm,16:9,3840,2160,24/1,vp9,yuv420p10le,,22.131709268779517,"669.333000
",14813483360,bt2020nc,arib-std-b67,tv,bt2020,24.0,1.1117796981889144e-07
UgqTlaAhAR0_910.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/UgqTlaAhAR0_910.webm,16:9,3840,2160,30000/1001,vp9,yuv420p10le,,23.317141402052293,"909.909000
",21216476816,bt2020nc,arib-std-b67,tv,bt2020,29.97002997002997,9.380006809194294e-08
V-eCv82IdVE_638.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/V-eCv82IdVE_638.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,23.353867586029573,"637.833000
",14895867424,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.385395602667492e-08
5DFsF3PNJVE_1022.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/5DFsF3PNJVE_1022.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,23.53251903762679,"1021.267000
",24032985120,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.457191614272599e-08
veIaDzeqr5c_733.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/veIaDzeqr5c_733.webm,16:9,3840,2160,24000/1001,vp9,yuv420p10le,,22.081850121230893,"732.899000
",16183765872,bt2020nc,smpte2084,tv,bt2020,23.976023976023978,1.1103843140830018e-07
h71FWQ3XXIE_614.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/h71FWQ3XXIE_614.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,23.47793143975216,"613.300000
",14399015352,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.43525408297653e-08
YiRvIICrajA_791.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/YiRvIICrajA_791.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,23.426772207795164,"790.567000
",18520433024,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.414694335051426e-08
oOm5v5zWuZQ_779.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/oOm5v5zWuZQ_779.webm,16:9,3840,2160,48/1,vp9,yuv420p10le,,26.871841942135497,"778.854000
",20929241584,bt2020nc,arib-std-b67,tv,bt2020,48.0,6.749494122072196e-08
JYVMjVmyEC8_1044.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/JYVMjVmyEC8_1044.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,23.52305820606021,"1042.967000
",24533773448,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.453389518253364e-08
YDkmp9S1zdQ_659.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/YDkmp9S1zdQ_659.webm,16:9,3840,2160,60/1,vp9,yuv420p10le,,28.879631642777888,"658.817000
",19026392280,bt2020nc,arib-std-b67,tv,bt2020,60.0,5.803038122664667e-08
DCHnG7ezoEE_777.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/DCHnG7ezoEE_777.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,23.397921298634373,"776.200000
",18161466512,bt2020nc,smpte2084,tv,bt2020,30.0,9.40309980172742e-08
4SUDDWjxCHo_617.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/4SUDDWjxCHo_617.webm,16:9,3840,2160,60/1,vp9,yuv420p10le,,28.689404685074052,"616.383000
",17683661328,bt2020nc,arib-std-b67,tv,bt2020,60.0,5.764814148717619e-08
us9VjWaaq5Y_1149.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/us9VjWaaq5Y_1149.webm,16:9,3840,2160,60/1,vp9,yuv420p10le,,28.894022033426182,"1148.800000
",33193452512,bt2020nc,arib-std-b67,tv,bt2020,60.0,5.805929710291719e-08
lFH3Uclj4xE_1108.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/lFH3Uclj4xE_1108.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,23.398877192982457,"1107.567000
",25915824216,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.403483954227132e-08
oXA7m9tQZ9Q_642.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/oXA7m9tQZ9Q_642.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,22.82272878383245,"641.433000
",14639251392,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.171942830436781e-08
omaJNUnzQ7Q_1146.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/omaJNUnzQ7Q_1146.webm,16:9,3840,2160,19001/317,vp9,yuv420p10le,,28.811279113260685,"1145.861000
",33013721096,bt2020nc,smpte2084,tv,bt2020,59.94006309148265,5.795092447127106e-08
SW6z5er3u-I_993.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/SW6z5er3u-I_993.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,23.544587233356832,"992.900000
",23377420664,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.462041551471207e-08
NdXvDpDjOE4_732.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/NdXvDpDjOE4_732.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,23.47190195153112,"731.067000
",17159532944,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.432830966889757e-08
srpnjkZwNsw_741.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/srpnjkZwNsw_741.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,23.419127421009993,"740.600000
",17344205768,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.411622066699617e-08
xjlZBE7vtbs_1054.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/xjlZBE7vtbs_1054.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,23.28364610272477,"1053.300000
",24524664440,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.357175163453563e-08
0437zADFYa8_935.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/0437zADFYa8_935.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,23.476905555787418,"934.467000
",21938393504,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.434841803219609e-08
j6IrjhNuNGw_616.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/j6IrjhNuNGw_616.webm,16:9,3840,2160,60/1,vp9,yuv420p10le,,3.4084693853991026,"615.017000
",2096266616,bt2020nc,arib-std-b67,tv,bt2020,60.0,6.848937004483151e-09
Kdpw2CQS6mg_685.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/Kdpw2CQS6mg_685.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,23.389020791587555,"684.700000
",16014462536,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.39952288756573e-08
6K8zAt_0gZ0_748.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/6K8zAt_0gZ0_748.webm,1920:1013,3840,2026,30/1,vp9,yuv420p10le,,21.955736439748563,"747.700000
",16416304136,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.407107104065791e-08
F_qMxlEzCgQ_894.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/F_qMxlEzCgQ_894.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,23.3748613641122,"893.167000
",20877654800,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.39383253123079e-08
ThZXdliKkeE_880.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/ThZXdliKkeE_880.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,23.462075080716374,"879.933000
",20645054112,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.428881767906208e-08
ehVzAU9PA0s_792.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/ehVzAU9PA0s_792.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,22.755342453498905,"791.433000
",18009328944,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.144861775615236e-08
l0IPVGIrA1E_903.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/l0IPVGIrA1E_903.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,23.150610610828057,"902.267000
",20888031984,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.303711182978097e-08
x-ysWZhwPQM_789.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/x-ysWZhwPQM_789.webm,16:9,3840,2160,1497/50,vp9,yuv420p10le,,23.53873139066668,"788.744000
",18566033152,bt2020nc,arib-std-b67,tv,bt2020,29.94,9.478645510650078e-08
SIGgc6tsmgQ_772.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/SIGgc6tsmgQ_772.webm,16:9,3840,2160,24000/1001,vp9,yuv420p10le,,21.67512090657902,"771.604000
",16724609992,bt2020nc,arib-std-b67,tv,bt2020,23.976023976023978,1.0899319635077883e-07
A8Fw7ZJsZeE_718.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/A8Fw7ZJsZeE_718.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,23.525348363516784,"717.667000
",16883366184,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.454309881171547e-08
8aGTKAlUnwI_685.webm,/media/ss223464/JoshuaUTA/SantaFe/Dataset/10k_word_10_20_mins/8aGTKAlUnwI_685.webm,16:9,3840,2160,30/1,vp9,yuv420p10le,,23.43855566096066,"684.133000
",16035089400,bt2020nc,arib-std-b67,tv,bt2020,30.0,9.419429840599545e-08
